"","value","variable","management"
"4648",0.334613232975639,"modularity","conventional"
"4649",0.344752997812798,"modularity","conventional"
"4650",0.342981331351026,"modularity","conventional"
"4651",0.323620037807183,"modularity","conventional"
"4652",0.346997893774663,"modularity","conventional"
"4653",0.338647976680384,"modularity","conventional"
"4654",0.33630491746004,"modularity","conventional"
"4655",0.33948767033576,"modularity","conventional"
"4656",0.326136824693361,"modularity","conventional"
"4657",0.336975963718821,"modularity","conventional"
"4658",0.322680463234925,"modularity","conventional"
"4659",0.318802609344062,"modularity","conventional"
"4660",0.333596877717802,"modularity","conventional"
"4661",0.334317407633854,"modularity","conventional"
"4662",0.334403897612858,"modularity","conventional"
"4663",0.309650464331344,"modularity","conventional"
"4664",0.339400766864041,"modularity","conventional"
"4665",0.331513090650808,"modularity","conventional"
"4666",0.341557795319485,"modularity","conventional"
"4667",0.33823216474179,"modularity","conventional"
"4668",0.345111087074094,"modularity","conventional"
"4669",0.342968403018755,"modularity","conventional"
"4670",0.341295773507598,"modularity","conventional"
"4671",0.333012595663265,"modularity","conventional"
"4672",0.333599036309872,"modularity","conventional"
"4673",0.34061742989808,"modularity","conventional"
"4674",0.332916497475277,"modularity","conventional"
"4675",0.330775462962963,"modularity","conventional"
"4676",0.332142312158761,"modularity","conventional"
"4677",0.332665707554054,"modularity","conventional"
"4678",0.338831566705549,"modularity","conventional"
"4679",0.337190500685871,"modularity","conventional"
"4680",0.333203968043618,"modularity","conventional"
"4681",0.338293564088696,"modularity","conventional"
"4682",0.344756933401467,"modularity","conventional"
"4683",0.338417040073053,"modularity","conventional"
"4684",0.338081634300802,"modularity","conventional"
"4685",0.339385799950637,"modularity","conventional"
"4686",0.331243776749061,"modularity","conventional"
"4687",0.342237595741335,"modularity","conventional"
"4688",0.323710845420374,"modularity","conventional"
"4689",0.329506687903355,"modularity","conventional"
"4690",0.337176244738665,"modularity","conventional"
"4691",0.333855431122249,"modularity","conventional"
"4692",0.331150867967578,"modularity","conventional"
"4693",0.339883329776315,"modularity","conventional"
"4694",0.329607974965592,"modularity","conventional"
"4695",0.348074459060365,"modularity","conventional"
"4696",0.345566914927316,"modularity","conventional"
"4697",0.321468431122449,"modularity","conventional"
"4698",0.336198944550465,"modularity","conventional"
"4699",0.342154704359681,"modularity","conventional"
"4700",0.332233272867538,"modularity","conventional"
"4701",0.325791180541223,"modularity","conventional"
"4702",0.322960804387514,"modularity","conventional"
"4703",0.320389000057869,"modularity","conventional"
"4704",0.336986847182729,"modularity","conventional"
"4705",0.336789329595554,"modularity","conventional"
"4706",0.324195312396172,"modularity","conventional"
"4707",0.326781475377614,"modularity","conventional"
"4708",0.345001709040962,"modularity","conventional"
"4709",0.339116621517893,"modularity","conventional"
"4710",0.33238325036269,"modularity","conventional"
"4711",0.333019311913682,"modularity","conventional"
"4712",0.349644348312672,"modularity","conventional"
"4713",0.332433323024502,"modularity","conventional"
"4714",0.327577116688695,"modularity","conventional"
"4715",0.320097654974198,"modularity","conventional"
"4716",0.345019399760555,"modularity","conventional"
"4717",0.343600993865499,"modularity","conventional"
"4718",0.335576994690755,"modularity","conventional"
"4719",0.340094628099173,"modularity","conventional"
"4720",0.347638249094399,"modularity","conventional"
"4721",0.336030637227376,"modularity","conventional"
"4722",0.342222893677497,"modularity","conventional"
"4723",0.343362669631271,"modularity","conventional"
"4724",0.354765193905388,"modularity","conventional"
"4725",0.326394051416522,"modularity","conventional"
"4726",0.341577430343261,"modularity","conventional"
"4727",0.32865908486468,"modularity","conventional"
"4728",0.324472684966394,"modularity","conventional"
"4729",0.331789345825207,"modularity","conventional"
"4730",0.319685307470888,"modularity","conventional"
"4731",0.328520233196159,"modularity","conventional"
"4732",0.340353573069853,"modularity","conventional"
"4733",0.338168815563101,"modularity","conventional"
"4734",0.346894970254192,"modularity","conventional"
"4735",0.325976985473842,"modularity","conventional"
"4736",0.342246826115151,"modularity","conventional"
"4737",0.3478517322459,"modularity","conventional"
"4738",0.32620044576511,"modularity","conventional"
"4739",0.344971613241331,"modularity","conventional"
"4740",0.332847213262941,"modularity","conventional"
"4741",0.321237738105355,"modularity","conventional"
"4742",0.334291014236069,"modularity","conventional"
"4743",0.31695195102243,"modularity","conventional"
"4744",0.33435163759345,"modularity","conventional"
"4745",0.340747268922213,"modularity","conventional"
"4746",0.340429204975662,"modularity","conventional"
"4747",0.327601799750535,"modularity","conventional"
"4748",0.332711480487415,"modularity","conventional"
"4749",0.337637949448202,"modularity","conventional"
"4750",0.325156622632321,"modularity","conventional"
"4751",0.32410232678645,"modularity","conventional"
"4752",0.332058564322207,"modularity","conventional"
"4753",0.330950969070878,"modularity","conventional"
"4754",0.345501282378087,"modularity","conventional"
"4755",0.335208279435193,"modularity","conventional"
"4756",0.341028977939393,"modularity","conventional"
"4757",0.332008851737157,"modularity","conventional"
"4758",0.340612101194714,"modularity","conventional"
"4759",0.338308430790133,"modularity","conventional"
"4760",0.348092968032599,"modularity","conventional"
"4761",0.337025654178477,"modularity","conventional"
"4762",0.338993694116963,"modularity","conventional"
"4763",0.339370053077989,"modularity","conventional"
"4764",0.340400292031881,"modularity","conventional"
"4765",0.343819119727707,"modularity","conventional"
"4766",0.325745684877811,"modularity","conventional"
"4767",0.348649402404729,"modularity","conventional"
"4768",0.325274836099591,"modularity","conventional"
"4769",0.33585176105335,"modularity","conventional"
"4770",0.329808884079414,"modularity","conventional"
"4771",0.332189274172417,"modularity","conventional"
"4772",0.33941776662956,"modularity","conventional"
"4773",0.333886062458525,"modularity","conventional"
"4774",0.339585081140248,"modularity","conventional"
"4775",0.334477729234376,"modularity","conventional"
"4776",0.331131667489672,"modularity","conventional"
"4777",0.328156037693809,"modularity","conventional"
"4778",0.333416033966676,"modularity","conventional"
"4779",0.336852524059111,"modularity","conventional"
"4780",0.331601317624367,"modularity","conventional"
"4781",0.342335798999091,"modularity","conventional"
"4782",0.342851331227834,"modularity","conventional"
"4783",0.343606341265549,"modularity","conventional"
"4784",0.34788167381685,"modularity","conventional"
"4785",0.322609239962844,"modularity","conventional"
"4786",0.324928463035817,"modularity","conventional"
"4787",0.330450925728085,"modularity","conventional"
"4788",0.327783003374242,"modularity","conventional"
"4789",0.333802783933086,"modularity","conventional"
"4790",0.33673347107438,"modularity","conventional"
"4791",0.339211125468139,"modularity","conventional"
"4792",0.318392055227125,"modularity","conventional"
"4793",0.32496865810754,"modularity","conventional"
"4794",0.319606649392304,"modularity","conventional"
"4795",0.330000128768271,"modularity","conventional"
"4796",0.329473412412628,"modularity","conventional"
"4797",0.334114978028158,"modularity","conventional"
"4798",0.327363683127572,"modularity","conventional"
"4799",0.320690236909348,"modularity","conventional"
"4800",0.351510087154775,"modularity","conventional"
"4801",0.339547176211205,"modularity","conventional"
"4802",0.350356731170607,"modularity","conventional"
"4803",0.349481102707402,"modularity","conventional"
"4804",0.332738346818017,"modularity","conventional"
"4805",0.344231607941088,"modularity","conventional"
"4806",0.334066543967884,"modularity","conventional"
"4807",0.343679599603186,"modularity","conventional"
"4808",0.341795715773158,"modularity","conventional"
"4809",0.332038784550266,"modularity","conventional"
"4810",0.331308321312362,"modularity","conventional"
"4811",0.326323412041174,"modularity","conventional"
"4812",0.341688842975206,"modularity","conventional"
"4813",0.3285289954246,"modularity","conventional"
"4814",0.34329293360716,"modularity","conventional"
"4815",0.326270331206679,"modularity","conventional"
"4816",0.348414512471655,"modularity","conventional"
"4817",0.33195065990662,"modularity","conventional"
"4818",0.328984664523658,"modularity","conventional"
"4819",0.329429081631032,"modularity","conventional"
"4820",0.328648829597302,"modularity","conventional"
"4821",0.33104938271605,"modularity","conventional"
"4822",0.335470301640524,"modularity","conventional"
"4823",0.317864441142437,"modularity","conventional"
"4824",0.344275449441589,"modularity","conventional"
"4825",0.332869045227124,"modularity","conventional"
"4826",0.344168848961716,"modularity","conventional"
"4827",0.343708248437536,"modularity","conventional"
"4828",0.334790427009436,"modularity","conventional"
"4829",0.328967685901899,"modularity","conventional"
"4830",0.335977651036327,"modularity","conventional"
"4831",0.328680986209235,"modularity","conventional"
"4832",0.352390782906566,"modularity","conventional"
"4833",0.346440080230995,"modularity","conventional"
"4834",0.328616293832458,"modularity","conventional"
"4835",0.335118766072885,"modularity","conventional"
"4836",0.33909302142407,"modularity","conventional"
"4837",0.337407090621733,"modularity","conventional"
"4838",0.339278201194742,"modularity","conventional"
"4839",0.325883389458846,"modularity","conventional"
"4840",0.342695044581619,"modularity","conventional"
"4841",0.34420828378914,"modularity","conventional"
"4842",0.336720560800498,"modularity","conventional"
"4843",0.336171487603306,"modularity","conventional"
"4844",0.337575304545519,"modularity","conventional"
"4845",0.339000509814149,"modularity","conventional"
"4846",0.32998660948204,"modularity","conventional"
"4847",0.317033993329894,"modularity","conventional"
"4848",0.334742590310891,"modularity","conventional"
"4849",0.324603919722673,"modularity","conventional"
"4850",0.34113248043094,"modularity","conventional"
"4851",0.340407638813798,"modularity","conventional"
"4852",0.328326682336662,"modularity","conventional"
"4853",0.33773118173028,"modularity","conventional"
"4854",0.334566444631777,"modularity","conventional"
"4855",0.334100247824265,"modularity","conventional"
"4856",0.334937136423344,"modularity","conventional"
"4857",0.335743041353371,"modularity","conventional"
"4858",0.332901840431898,"modularity","conventional"
"4859",0.332047822722185,"modularity","conventional"
"4860",0.339628862293526,"modularity","conventional"
"4861",0.339352372928765,"modularity","conventional"
"4862",0.330579501815118,"modularity","conventional"
"4863",0.318724729984007,"modularity","conventional"
"4864",0.328292410714286,"modularity","conventional"
"4865",0.342616413740882,"modularity","conventional"
"4866",0.329181220104083,"modularity","conventional"
"4867",0.335046484162619,"modularity","conventional"
"4868",0.339910350688063,"modularity","conventional"
"4869",0.328114618306325,"modularity","conventional"
"4870",0.330655698870547,"modularity","conventional"
"4871",0.33251708725518,"modularity","conventional"
"4872",0.337479365079365,"modularity","conventional"
"4873",0.330379357706543,"modularity","conventional"
"4874",0.340713777144892,"modularity","conventional"
"4875",0.320172323914645,"modularity","conventional"
"4876",0.327224719248358,"modularity","conventional"
"4877",0.339498185603377,"modularity","conventional"
"4878",0.327975225723421,"modularity","conventional"
"4879",0.334626421152842,"modularity","conventional"
"4880",0.332158012366099,"modularity","conventional"
"4881",0.335782190116809,"modularity","conventional"
"4882",0.357335048416146,"modularity","conventional"
"4883",0.33441993978856,"modularity","conventional"
"4884",0.340030435841247,"modularity","conventional"
"4885",0.321500980689576,"modularity","conventional"
"4886",0.335784950167588,"modularity","conventional"
"4887",0.325251816419452,"modularity","conventional"
"4888",0.339298758217677,"modularity","conventional"
"4889",0.336216009143888,"modularity","conventional"
"4890",0.324290317518524,"modularity","conventional"
"4891",0.34394218037683,"modularity","conventional"
"4892",0.335430612476191,"modularity","conventional"
"4893",0.327861877752863,"modularity","conventional"
"4894",0.328830021396869,"modularity","conventional"
"4895",0.321645985141823,"modularity","conventional"
"4896",0.332699804200783,"modularity","conventional"
"4897",0.344598410700499,"modularity","conventional"
"4898",0.346590806983975,"modularity","conventional"
"4899",0.329032131386422,"modularity","conventional"
"4900",0.332356445100285,"modularity","conventional"
"4901",0.349697168144336,"modularity","conventional"
"4902",0.346007776979312,"modularity","conventional"
"4903",0.332828339692667,"modularity","conventional"
"4904",0.323454078665843,"modularity","conventional"
"4905",0.332753452899222,"modularity","conventional"
"4906",0.316135954264233,"modularity","conventional"
"4907",0.331874961724293,"modularity","conventional"
"4908",0.332505752980232,"modularity","conventional"
"4909",0.332697869255592,"modularity","conventional"
"4910",0.343494876488659,"modularity","conventional"
"4911",0.34089014192227,"modularity","conventional"
"4912",0.33531405987306,"modularity","conventional"
"4913",0.333737357165159,"modularity","conventional"
"4914",0.334944251847411,"modularity","conventional"
"4915",0.33274442711344,"modularity","conventional"
"4916",0.339061705295125,"modularity","conventional"
"4917",0.331788880104782,"modularity","conventional"
"4918",0.327558403800086,"modularity","conventional"
"4919",0.328701371173469,"modularity","conventional"
"4920",0.328706969746157,"modularity","conventional"
"4921",0.331842869888117,"modularity","conventional"
"4922",0.335103681541162,"modularity","conventional"
"4923",0.336311893795913,"modularity","conventional"
"4924",0.337381135108251,"modularity","conventional"
"4925",0.328574981710592,"modularity","conventional"
"4926",0.336217573587213,"modularity","conventional"
"4927",0.329272461629508,"modularity","conventional"
"4928",0.329720247933884,"modularity","conventional"
"4929",0.329132496891672,"modularity","conventional"
"4930",0.326576832980309,"modularity","conventional"
"4931",0.323386384720246,"modularity","conventional"
"4932",0.330578688803155,"modularity","conventional"
"4933",0.35024716553288,"modularity","conventional"
"4934",0.319011863544082,"modularity","conventional"
"4935",0.32521160354326,"modularity","conventional"
"4936",0.334683890921986,"modularity","conventional"
"4937",0.34343916660202,"modularity","conventional"
"4938",0.335006152346399,"modularity","conventional"
"4939",0.314847866968033,"modularity","conventional"
"4940",0.331801223623006,"modularity","conventional"
"4941",0.342665232023077,"modularity","conventional"
"4942",0.350326899341275,"modularity","conventional"
"4943",0.327540682515715,"modularity","conventional"
"4944",0.32550616330345,"modularity","conventional"
"4945",0.328094707997158,"modularity","conventional"
"4946",0.31477424705261,"modularity","conventional"
"4947",0.341380751215262,"modularity","conventional"
"4948",0.336028330185892,"modularity","conventional"
"4949",0.34047448246305,"modularity","conventional"
"4950",0.353324415378518,"modularity","conventional"
"4951",0.355492788794074,"modularity","conventional"
"4952",0.333001847526875,"modularity","conventional"
"4953",0.331300296558253,"modularity","conventional"
"4954",0.325116676575505,"modularity","conventional"
"4955",0.33516095686835,"modularity","conventional"
"4956",0.348906712613626,"modularity","conventional"
"4957",0.330552495754142,"modularity","conventional"
"4958",0.342832497243961,"modularity","conventional"
"4959",0.334115411907432,"modularity","conventional"
"4960",0.339411708947673,"modularity","conventional"
"4961",0.333104121157227,"modularity","conventional"
"4962",0.332741543782542,"modularity","conventional"
"4963",0.321375587322234,"modularity","conventional"
"4964",0.319069447647502,"modularity","conventional"
"4965",0.339289801804394,"modularity","conventional"
"4966",0.337295742926662,"modularity","conventional"
"4967",0.319666878270774,"modularity","conventional"
"4968",0.325953944399781,"modularity","conventional"
"4969",0.323898608037666,"modularity","conventional"
"4970",0.351448941161728,"modularity","conventional"
"4971",0.341439836630053,"modularity","conventional"
"4972",0.33225046656073,"modularity","conventional"
"4973",0.332343104380746,"modularity","conventional"
"4974",0.337925485508018,"modularity","conventional"
"4975",0.336248791549752,"modularity","conventional"
"4976",0.346047525809897,"modularity","conventional"
"4977",0.339581638313609,"modularity","conventional"
"4978",0.331466560755072,"modularity","conventional"
"4979",0.320672152198714,"modularity","conventional"
"4980",0.34670784573572,"modularity","conventional"
"4981",0.315413513118521,"modularity","conventional"
"4982",0.331764983728213,"modularity","conventional"
"4983",0.321030050676525,"modularity","conventional"
"4984",0.326177402206525,"modularity","conventional"
"4985",0.33521920937398,"modularity","conventional"
"4986",0.32065930796172,"modularity","conventional"
"4987",0.329056400350397,"modularity","conventional"
"4988",0.329192319485728,"modularity","conventional"
"4989",0.320864037187516,"modularity","conventional"
"4990",0.3306949062503,"modularity","conventional"
"4991",0.342175953931867,"modularity","conventional"
"4992",0.331843586978168,"modularity","conventional"
"4993",0.326723301326349,"modularity","conventional"
"4994",0.343024023341544,"modularity","conventional"
"4995",0.335779824884456,"modularity","conventional"
"4996",317.769716088328,"betweenness_centrality","conventional"
"4997",316.309148264984,"betweenness_centrality","conventional"
"4998",310.646687697161,"betweenness_centrality","conventional"
"4999",312.981072555205,"betweenness_centrality","conventional"
"5000",299.044164037855,"betweenness_centrality","conventional"
"5001",310.432176656151,"betweenness_centrality","conventional"
"5002",301.400630914826,"betweenness_centrality","conventional"
"5003",318.268138801262,"betweenness_centrality","conventional"
"5004",319.523659305994,"betweenness_centrality","conventional"
"5005",299.217665615142,"betweenness_centrality","conventional"
"5006",319.422712933754,"betweenness_centrality","conventional"
"5007",308.883280757098,"betweenness_centrality","conventional"
"5008",326.047318611987,"betweenness_centrality","conventional"
"5009",303.006309148265,"betweenness_centrality","conventional"
"5010",307.223974763407,"betweenness_centrality","conventional"
"5011",314.681388012618,"betweenness_centrality","conventional"
"5012",302.744479495268,"betweenness_centrality","conventional"
"5013",299.656151419558,"betweenness_centrality","conventional"
"5014",304.753943217666,"betweenness_centrality","conventional"
"5015",317.618296529968,"betweenness_centrality","conventional"
"5016",307.93690851735,"betweenness_centrality","conventional"
"5017",318.334384858044,"betweenness_centrality","conventional"
"5018",317.07570977918,"betweenness_centrality","conventional"
"5019",301.372239747634,"betweenness_centrality","conventional"
"5020",310.675078864353,"betweenness_centrality","conventional"
"5021",304.738170347003,"betweenness_centrality","conventional"
"5022",306.675078864353,"betweenness_centrality","conventional"
"5023",309.552050473186,"betweenness_centrality","conventional"
"5024",313.227129337539,"betweenness_centrality","conventional"
"5025",303.104100946372,"betweenness_centrality","conventional"
"5026",306.425867507886,"betweenness_centrality","conventional"
"5027",318.110410094637,"betweenness_centrality","conventional"
"5028",316.492113564669,"betweenness_centrality","conventional"
"5029",319.97476340694,"betweenness_centrality","conventional"
"5030",310.517350157729,"betweenness_centrality","conventional"
"5031",297.977917981073,"betweenness_centrality","conventional"
"5032",315.223974763407,"betweenness_centrality","conventional"
"5033",307.914826498423,"betweenness_centrality","conventional"
"5034",316.611987381703,"betweenness_centrality","conventional"
"5035",313.302839116719,"betweenness_centrality","conventional"
"5036",317.249211356467,"betweenness_centrality","conventional"
"5037",312.757097791798,"betweenness_centrality","conventional"
"5038",291.637223974763,"betweenness_centrality","conventional"
"5039",309.419558359621,"betweenness_centrality","conventional"
"5040",300.984227129338,"betweenness_centrality","conventional"
"5041",317.116719242902,"betweenness_centrality","conventional"
"5042",319.902208201893,"betweenness_centrality","conventional"
"5043",322.735015772871,"betweenness_centrality","conventional"
"5044",314.160883280757,"betweenness_centrality","conventional"
"5045",301.466876971609,"betweenness_centrality","conventional"
"5046",322.413249211356,"betweenness_centrality","conventional"
"5047",310.930599369085,"betweenness_centrality","conventional"
"5048",313.574132492114,"betweenness_centrality","conventional"
"5049",314.261829652997,"betweenness_centrality","conventional"
"5050",313.652996845426,"betweenness_centrality","conventional"
"5051",320.602523659306,"betweenness_centrality","conventional"
"5052",308.779179810726,"betweenness_centrality","conventional"
"5053",299.429022082019,"betweenness_centrality","conventional"
"5054",317.274447949527,"betweenness_centrality","conventional"
"5055",311.066246056782,"betweenness_centrality","conventional"
"5056",308.104100946372,"betweenness_centrality","conventional"
"5057",315.1261829653,"betweenness_centrality","conventional"
"5058",316.13880126183,"betweenness_centrality","conventional"
"5059",316.858044164038,"betweenness_centrality","conventional"
"5060",307.271293375394,"betweenness_centrality","conventional"
"5061",314.596214511041,"betweenness_centrality","conventional"
"5062",300.545741324921,"betweenness_centrality","conventional"
"5063",302.615141955836,"betweenness_centrality","conventional"
"5064",324.92429022082,"betweenness_centrality","conventional"
"5065",301.86119873817,"betweenness_centrality","conventional"
"5066",308.388012618297,"betweenness_centrality","conventional"
"5067",309.305993690852,"betweenness_centrality","conventional"
"5068",295.299684542587,"betweenness_centrality","conventional"
"5069",330.536277602524,"betweenness_centrality","conventional"
"5070",306.296529968454,"betweenness_centrality","conventional"
"5071",305.082018927445,"betweenness_centrality","conventional"
"5072",329.337539432177,"betweenness_centrality","conventional"
"5073",309.410094637224,"betweenness_centrality","conventional"
"5074",310.324921135647,"betweenness_centrality","conventional"
"5075",311.053627760252,"betweenness_centrality","conventional"
"5076",315.466876971609,"betweenness_centrality","conventional"
"5077",321.018927444795,"betweenness_centrality","conventional"
"5078",320.028391167192,"betweenness_centrality","conventional"
"5079",312.738170347003,"betweenness_centrality","conventional"
"5080",299.047318611987,"betweenness_centrality","conventional"
"5081",299.365930599369,"betweenness_centrality","conventional"
"5082",318.211356466877,"betweenness_centrality","conventional"
"5083",312.028391167192,"betweenness_centrality","conventional"
"5084",324.227129337539,"betweenness_centrality","conventional"
"5085",318.17665615142,"betweenness_centrality","conventional"
"5086",317.069400630915,"betweenness_centrality","conventional"
"5087",301.028391167192,"betweenness_centrality","conventional"
"5088",309.618296529968,"betweenness_centrality","conventional"
"5089",333.432176656151,"betweenness_centrality","conventional"
"5090",307.507886435331,"betweenness_centrality","conventional"
"5091",314.842271293375,"betweenness_centrality","conventional"
"5092",298.227129337539,"betweenness_centrality","conventional"
"5093",306.280757097792,"betweenness_centrality","conventional"
"5094",301.747634069401,"betweenness_centrality","conventional"
"5095",297.728706624606,"betweenness_centrality","conventional"
"5096",312.413249211356,"betweenness_centrality","conventional"
"5097",288.735015772871,"betweenness_centrality","conventional"
"5098",293.470031545741,"betweenness_centrality","conventional"
"5099",307.782334384858,"betweenness_centrality","conventional"
"5100",314.018927444795,"betweenness_centrality","conventional"
"5101",298.305993690852,"betweenness_centrality","conventional"
"5102",303.192429022082,"betweenness_centrality","conventional"
"5103",298.940063091483,"betweenness_centrality","conventional"
"5104",310.684542586751,"betweenness_centrality","conventional"
"5105",327.018927444795,"betweenness_centrality","conventional"
"5106",315.410094637224,"betweenness_centrality","conventional"
"5107",308.132492113565,"betweenness_centrality","conventional"
"5108",302.567823343849,"betweenness_centrality","conventional"
"5109",315.104100946372,"betweenness_centrality","conventional"
"5110",323.801261829653,"betweenness_centrality","conventional"
"5111",311.820189274448,"betweenness_centrality","conventional"
"5112",315.652996845426,"betweenness_centrality","conventional"
"5113",315.914826498423,"betweenness_centrality","conventional"
"5114",312.766561514196,"betweenness_centrality","conventional"
"5115",300.697160883281,"betweenness_centrality","conventional"
"5116",307.205047318612,"betweenness_centrality","conventional"
"5117",312.507886435331,"betweenness_centrality","conventional"
"5118",305.772870662461,"betweenness_centrality","conventional"
"5119",299.722397476341,"betweenness_centrality","conventional"
"5120",300.709779179811,"betweenness_centrality","conventional"
"5121",311.444794952681,"betweenness_centrality","conventional"
"5122",297.242902208202,"betweenness_centrality","conventional"
"5123",309.634069400631,"betweenness_centrality","conventional"
"5124",308.18927444795,"betweenness_centrality","conventional"
"5125",296.984227129338,"betweenness_centrality","conventional"
"5126",333.362776025237,"betweenness_centrality","conventional"
"5127",298.91167192429,"betweenness_centrality","conventional"
"5128",320.769716088328,"betweenness_centrality","conventional"
"5129",312.258675078864,"betweenness_centrality","conventional"
"5130",314.205047318612,"betweenness_centrality","conventional"
"5131",311.182965299685,"betweenness_centrality","conventional"
"5132",301.514195583596,"betweenness_centrality","conventional"
"5133",308.697160883281,"betweenness_centrality","conventional"
"5134",297.760252365931,"betweenness_centrality","conventional"
"5135",319.006309148265,"betweenness_centrality","conventional"
"5136",305.520504731861,"betweenness_centrality","conventional"
"5137",290.476340694006,"betweenness_centrality","conventional"
"5138",312.697160883281,"betweenness_centrality","conventional"
"5139",321.533123028391,"betweenness_centrality","conventional"
"5140",305.760252365931,"betweenness_centrality","conventional"
"5141",318.744479495268,"betweenness_centrality","conventional"
"5142",314.580441640379,"betweenness_centrality","conventional"
"5143",317.255520504732,"betweenness_centrality","conventional"
"5144",312.602523659306,"betweenness_centrality","conventional"
"5145",316.611987381703,"betweenness_centrality","conventional"
"5146",308.883280757098,"betweenness_centrality","conventional"
"5147",312.627760252366,"betweenness_centrality","conventional"
"5148",301.618296529968,"betweenness_centrality","conventional"
"5149",319.309148264984,"betweenness_centrality","conventional"
"5150",301.536277602524,"betweenness_centrality","conventional"
"5151",315.570977917981,"betweenness_centrality","conventional"
"5152",305.760252365931,"betweenness_centrality","conventional"
"5153",305.731861198738,"betweenness_centrality","conventional"
"5154",304.788643533123,"betweenness_centrality","conventional"
"5155",313.826498422713,"betweenness_centrality","conventional"
"5156",330.514195583596,"betweenness_centrality","conventional"
"5157",300.094637223975,"betweenness_centrality","conventional"
"5158",305.211356466877,"betweenness_centrality","conventional"
"5159",301.671924290221,"betweenness_centrality","conventional"
"5160",301.476340694006,"betweenness_centrality","conventional"
"5161",303.952681388013,"betweenness_centrality","conventional"
"5162",306.154574132492,"betweenness_centrality","conventional"
"5163",315.788643533123,"betweenness_centrality","conventional"
"5164",322.627760252366,"betweenness_centrality","conventional"
"5165",308.605678233438,"betweenness_centrality","conventional"
"5166",320.820189274448,"betweenness_centrality","conventional"
"5167",316.01261829653,"betweenness_centrality","conventional"
"5168",321.10094637224,"betweenness_centrality","conventional"
"5169",316.662460567823,"betweenness_centrality","conventional"
"5170",319.914826498423,"betweenness_centrality","conventional"
"5171",312.031545741325,"betweenness_centrality","conventional"
"5172",296.145110410095,"betweenness_centrality","conventional"
"5173",309.914826498423,"betweenness_centrality","conventional"
"5174",312.529968454259,"betweenness_centrality","conventional"
"5175",295.324921135647,"betweenness_centrality","conventional"
"5176",304.876971608833,"betweenness_centrality","conventional"
"5177",313.03785488959,"betweenness_centrality","conventional"
"5178",318.438485804416,"betweenness_centrality","conventional"
"5179",301.608832807571,"betweenness_centrality","conventional"
"5180",298.839116719243,"betweenness_centrality","conventional"
"5181",318.82334384858,"betweenness_centrality","conventional"
"5182",323.321766561514,"betweenness_centrality","conventional"
"5183",319.514195583596,"betweenness_centrality","conventional"
"5184",305.182965299685,"betweenness_centrality","conventional"
"5185",298.331230283912,"betweenness_centrality","conventional"
"5186",309.157728706625,"betweenness_centrality","conventional"
"5187",291.599369085173,"betweenness_centrality","conventional"
"5188",306.044164037855,"betweenness_centrality","conventional"
"5189",303.460567823344,"betweenness_centrality","conventional"
"5190",309.694006309148,"betweenness_centrality","conventional"
"5191",289.514195583596,"betweenness_centrality","conventional"
"5192",301.397476340694,"betweenness_centrality","conventional"
"5193",300.552050473186,"betweenness_centrality","conventional"
"5194",314.971608832808,"betweenness_centrality","conventional"
"5195",306.337539432177,"betweenness_centrality","conventional"
"5196",302.79810725552,"betweenness_centrality","conventional"
"5197",306.914826498423,"betweenness_centrality","conventional"
"5198",304.460567823344,"betweenness_centrality","conventional"
"5199",294.895899053628,"betweenness_centrality","conventional"
"5200",303,"betweenness_centrality","conventional"
"5201",313.454258675079,"betweenness_centrality","conventional"
"5202",312.488958990536,"betweenness_centrality","conventional"
"5203",310.056782334385,"betweenness_centrality","conventional"
"5204",315.731861198738,"betweenness_centrality","conventional"
"5205",307.851735015773,"betweenness_centrality","conventional"
"5206",301.340694006309,"betweenness_centrality","conventional"
"5207",310.003154574133,"betweenness_centrality","conventional"
"5208",307.08832807571,"betweenness_centrality","conventional"
"5209",298.482649842271,"betweenness_centrality","conventional"
"5210",312.864353312303,"betweenness_centrality","conventional"
"5211",320.488958990536,"betweenness_centrality","conventional"
"5212",307.056782334385,"betweenness_centrality","conventional"
"5213",313.82334384858,"betweenness_centrality","conventional"
"5214",313.059936908517,"betweenness_centrality","conventional"
"5215",312.195583596214,"betweenness_centrality","conventional"
"5216",313.545741324921,"betweenness_centrality","conventional"
"5217",315.968454258675,"betweenness_centrality","conventional"
"5218",303.779179810726,"betweenness_centrality","conventional"
"5219",303.577287066246,"betweenness_centrality","conventional"
"5220",305.958990536278,"betweenness_centrality","conventional"
"5221",309.567823343849,"betweenness_centrality","conventional"
"5222",301.905362776025,"betweenness_centrality","conventional"
"5223",298.290220820189,"betweenness_centrality","conventional"
"5224",307.041009463722,"betweenness_centrality","conventional"
"5225",321.463722397476,"betweenness_centrality","conventional"
"5226",299.13880126183,"betweenness_centrality","conventional"
"5227",321.91167192429,"betweenness_centrality","conventional"
"5228",321.287066246057,"betweenness_centrality","conventional"
"5229",291.596214511041,"betweenness_centrality","conventional"
"5230",304.92429022082,"betweenness_centrality","conventional"
"5231",320.230283911672,"betweenness_centrality","conventional"
"5232",301.558359621451,"betweenness_centrality","conventional"
"5233",305.586750788644,"betweenness_centrality","conventional"
"5234",308.141955835962,"betweenness_centrality","conventional"
"5235",306.567823343849,"betweenness_centrality","conventional"
"5236",309.82334384858,"betweenness_centrality","conventional"
"5237",314.649842271293,"betweenness_centrality","conventional"
"5238",305.252365930599,"betweenness_centrality","conventional"
